GEO_id,GEOID,GEO_id2,GEO_displaylabel,Veteran_MOE
1400000U,6037551502,6037551502,"Census Tract 5515.02, Los Angeles County, California",78
1400000U,6037551600,6037551600,"Census Tract 5516, Los Angeles County, California",13
1400000U,6037551700,6037551700,"Census Tract 5517, Los Angeles County, California",36
1400000U,6037551800,6037551800,"Census Tract 5518, Los Angeles County, California",104
1400000U,6037551900,6037551900,"Census Tract 5519, Los Angeles County, California",88
1400000U,6037552001,6037552001,"Census Tract 5520.01, Los Angeles County, California",52
1400000U,6037552002,6037552002,"Census Tract 5520.02, Los Angeles County, California",54
1400000U,6037552100,6037552100,"Census Tract 5521, Los Angeles County, California",64
1400000U,6037552200,6037552200,"Census Tract 5522, Los Angeles County, California",61
1400000U,6037552301,6037552301,"Census Tract 5523.01, Los Angeles County, California",53
1400000U,6037552302,6037552302,"Census Tract 5523.02, Los Angeles County, California",86
1400000U,6037552400,6037552400,"Census Tract 5524, Los Angeles County, California",27
1400000U,6037552601,6037552601,"Census Tract 5526.01, Los Angeles County, California",78
1400000U,6037552602,6037552602,"Census Tract 5526.02, Los Angeles County, California",49
1400000U,6037552700,6037552700,"Census Tract 5527, Los Angeles County, California",78
1400000U,6037552800,6037552800,"Census Tract 5528, Los Angeles County, California",65
1400000U,6037552900,6037552900,"Census Tract 5529, Los Angeles County, California",70
1400000U,6037553000,6037553000,"Census Tract 5530, Los Angeles County, California",74
1400000U,6037553100,6037553100,"Census Tract 5531, Los Angeles County, California",58
1400000U,6037553200,6037553200,"Census Tract 5532, Los Angeles County, California",143
1400000U,6037553300,6037553300,"Census Tract 5533, Los Angeles County, California",42
1400000U,6037553400,6037553400,"Census Tract 5534, Los Angeles County, California",38
1400000U,6037553502,6037553502,"Census Tract 5535.02, Los Angeles County, California",86
1400000U,6037553503,6037553503,"Census Tract 5535.03, Los Angeles County, California",18
1400000U,6037553504,6037553504,"Census Tract 5535.04, Los Angeles County, California",55
1400000U,6037553601,6037553601,"Census Tract 5536.01, Los Angeles County, California",51
1400000U,6037553602,6037553602,"Census Tract 5536.02, Los Angeles County, California",49
1400000U,6037553701,6037553701,"Census Tract 5537.01, Los Angeles County, California",15
1400000U,6037553702,6037553702,"Census Tract 5537.02, Los Angeles County, California",16
1400000U,6037553801,6037553801,"Census Tract 5538.01, Los Angeles County, California",28
1400000U,6037553802,6037553802,"Census Tract 5538.02, Los Angeles County, California",58
1400000U,6037553901,6037553901,"Census Tract 5539.01, Los Angeles County, California",69
1400000U,6037553902,6037553902,"Census Tract 5539.02, Los Angeles County, California",43
1400000U,6037554001,6037554001,"Census Tract 5540.01, Los Angeles County, California",86
1400000U,6037554002,6037554002,"Census Tract 5540.02, Los Angeles County, California",40
1400000U,6037554101,6037554101,"Census Tract 5541.01, Los Angeles County, California",37
1400000U,6037554103,6037554103,"Census Tract 5541.03, Los Angeles County, California",21
1400000U,6037554104,6037554104,"Census Tract 5541.04, Los Angeles County, California",30
1400000U,6037554105,6037554105,"Census Tract 5541.05, Los Angeles County, California",58
1400000U,6037554201,6037554201,"Census Tract 5542.01, Los Angeles County, California",34
1400000U,6037554203,6037554203,"Census Tract 5542.03, Los Angeles County, California",37
1400000U,6037554204,6037554204,"Census Tract 5542.04, Los Angeles County, California",80
1400000U,6037554301,6037554301,"Census Tract 5543.01, Los Angeles County, California",83
1400000U,6037554302,6037554302,"Census Tract 5543.02, Los Angeles County, California",50
1400000U,6037554403,6037554403,"Census Tract 5544.03, Los Angeles County, California",69
1400000U,6037554404,6037554404,"Census Tract 5544.04, Los Angeles County, California",48
1400000U,6037554405,6037554405,"Census Tract 5544.05, Los Angeles County, California",66
1400000U,6037554406,6037554406,"Census Tract 5544.06, Los Angeles County, California",79
1400000U,6037554511,6037554511,"Census Tract 5545.11, Los Angeles County, California",45
1400000U,6037554512,6037554512,"Census Tract 5545.12, Los Angeles County, California",90
1400000U,6037554513,6037554513,"Census Tract 5545.13, Los Angeles County, California",30
1400000U,6037554514,6037554514,"Census Tract 5545.14, Los Angeles County, California",49
1400000U,6037554515,6037554515,"Census Tract 5545.15, Los Angeles County, California",64
1400000U,6037554516,6037554516,"Census Tract 5545.16, Los Angeles County, California",59
1400000U,6037554517,6037554517,"Census Tract 5545.17, Los Angeles County, California",45
1400000U,6037554518,6037554518,"Census Tract 5545.18, Los Angeles County, California",87
1400000U,6037554519,6037554519,"Census Tract 5545.19, Los Angeles County, California",52
1400000U,6037554521,6037554521,"Census Tract 5545.21, Los Angeles County, California",90
1400000U,6037554522,6037554522,"Census Tract 5545.22, Los Angeles County, California",86
1400000U,6037554600,6037554600,"Census Tract 5546, Los Angeles County, California",46
1400000U,6037554700,6037554700,"Census Tract 5547, Los Angeles County, California",46
1400000U,6037554801,6037554801,"Census Tract 5548.01, Los Angeles County, California",32
1400000U,6037554802,6037554802,"Census Tract 5548.02, Los Angeles County, California",87
1400000U,6037554900,6037554900,"Census Tract 5549, Los Angeles County, California",68
1400000U,6037555001,6037555001,"Census Tract 5550.01, Los Angeles County, California",46
1400000U,6037555002,6037555002,"Census Tract 5550.02, Los Angeles County, California",44
1400000U,6037555102,6037555102,"Census Tract 5551.02, Los Angeles County, California",40
1400000U,6037555103,6037555103,"Census Tract 5551.03, Los Angeles County, California",80
1400000U,6037555104,6037555104,"Census Tract 5551.04, Los Angeles County, California",62
1400000U,6037555202,6037555202,"Census Tract 5552.02, Los Angeles County, California",75
1400000U,6037555211,6037555211,"Census Tract 5552.11, Los Angeles County, California",59
1400000U,6037555212,6037555212,"Census Tract 5552.12, Los Angeles County, California",33
1400000U,6037570001,6037570001,"Census Tract 5700.01, Los Angeles County, California",74
1400000U,6037570002,6037570002,"Census Tract 5700.02, Los Angeles County, California",50
1400000U,6037570003,6037570003,"Census Tract 5700.03, Los Angeles County, California",108
1400000U,6037570100,6037570100,"Census Tract 5701, Los Angeles County, California",61
1400000U,6037570202,6037570202,"Census Tract 5702.02, Los Angeles County, California",105
1400000U,6037570203,6037570203,"Census Tract 5702.03, Los Angeles County, California",28
1400000U,6037570204,6037570204,"Census Tract 5702.04, Los Angeles County, California",87
1400000U,6037570301,6037570301,"Census Tract 5703.01, Los Angeles County, California",84
1400000U,6037570303,6037570303,"Census Tract 5703.03, Los Angeles County, California",73
1400000U,6037570304,6037570304,"Census Tract 5703.04, Los Angeles County, California",57
1400000U,6037570402,6037570402,"Census Tract 5704.02, Los Angeles County, California",56
1400000U,6037570403,6037570403,"Census Tract 5704.03, Los Angeles County, California",35
1400000U,6037570404,6037570404,"Census Tract 5704.04, Los Angeles County, California",21
1400000U,6037570501,6037570501,"Census Tract 5705.01, Los Angeles County, California",124
1400000U,6037570502,6037570502,"Census Tract 5705.02, Los Angeles County, California",115
1400000U,6037570601,6037570601,"Census Tract 5706.01, Los Angeles County, California",63
1400000U,6037570602,6037570602,"Census Tract 5706.02, Los Angeles County, California",77
1400000U,6037570603,6037570603,"Census Tract 5706.03, Los Angeles County, California",92
1400000U,6037570701,6037570701,"Census Tract 5707.01, Los Angeles County, California",114
1400000U,6037570702,6037570702,"Census Tract 5707.02, Los Angeles County, California",49
1400000U,6037570800,6037570800,"Census Tract 5708, Los Angeles County, California",80
1400000U,6037570901,6037570901,"Census Tract 5709.01, Los Angeles County, California",82
1400000U,6037570902,6037570902,"Census Tract 5709.02, Los Angeles County, California",80
1400000U,6037571000,6037571000,"Census Tract 5710, Los Angeles County, California",111
1400000U,6037571101,6037571101,"Census Tract 5711.01, Los Angeles County, California",73
1400000U,6037571102,6037571102,"Census Tract 5711.02, Los Angeles County, California",83
1400000U,6037571200,6037571200,"Census Tract 5712, Los Angeles County, California",180
1400000U,6037571300,6037571300,"Census Tract 5713, Los Angeles County, California",57
1400000U,6037571400,6037571400,"Census Tract 5714, Los Angeles County, California",87
1400000U,6037571502,6037571502,"Census Tract 5715.02, Los Angeles County, California",91
1400000U,6037571503,6037571503,"Census Tract 5715.03, Los Angeles County, California",91
1400000U,6037571504,6037571504,"Census Tract 5715.04, Los Angeles County, California",79
1400000U,6037571600,6037571600,"Census Tract 5716, Los Angeles County, California",32
1400000U,6037571701,6037571701,"Census Tract 5717.01, Los Angeles County, California",158
1400000U,6037571703,6037571703,"Census Tract 5717.03, Los Angeles County, California",54
1400000U,6037571704,6037571704,"Census Tract 5717.04, Los Angeles County, California",57
1400000U,6037571800,6037571800,"Census Tract 5718, Los Angeles County, California",83
1400000U,6037571900,6037571900,"Census Tract 5719, Los Angeles County, California",123
1400000U,6037572001,6037572001,"Census Tract 5720.01, Los Angeles County, California",106
1400000U,6037572002,6037572002,"Census Tract 5720.02, Los Angeles County, California",170
1400000U,6037572100,6037572100,"Census Tract 5721, Los Angeles County, California",33
1400000U,6037572201,6037572201,"Census Tract 5722.01, Los Angeles County, California",135
1400000U,6037572202,6037572202,"Census Tract 5722.02, Los Angeles County, California",47
1400000U,6037572301,6037572301,"Census Tract 5723.01, Los Angeles County, California",35
1400000U,6037572302,6037572302,"Census Tract 5723.02, Los Angeles County, California",33
1400000U,6037572400,6037572400,"Census Tract 5724, Los Angeles County, California",33
1400000U,6037572500,6037572500,"Census Tract 5725, Los Angeles County, California",65
1400000U,6037572600,6037572600,"Census Tract 5726, Los Angeles County, California",75
1400000U,6037572700,6037572700,"Census Tract 5727, Los Angeles County, California",87
1400000U,6037572800,6037572800,"Census Tract 5728, Los Angeles County, California",96
1400000U,6037572900,6037572900,"Census Tract 5729, Los Angeles County, California",99
1400000U,6037573002,6037573002,"Census Tract 5730.02, Los Angeles County, California",48
1400000U,6037573003,6037573003,"Census Tract 5730.03, Los Angeles County, California",29
1400000U,6037573004,6037573004,"Census Tract 5730.04, Los Angeles County, California",113
1400000U,6037573100,6037573100,"Census Tract 5731, Los Angeles County, California",143
1400000U,6037573201,6037573201,"Census Tract 5732.01, Los Angeles County, California",46
1400000U,6037573202,6037573202,"Census Tract 5732.02, Los Angeles County, California",43
1400000U,6037573300,6037573300,"Census Tract 5733, Los Angeles County, California",14
1400000U,6037573401,6037573401,"Census Tract 5734.01, Los Angeles County, California",16
1400000U,6037573402,6037573402,"Census Tract 5734.02, Los Angeles County, California",155
1400000U,6037573403,6037573403,"Census Tract 5734.03, Los Angeles County, California",110
1400000U,6037573601,6037573601,"Census Tract 5736.01, Los Angeles County, California",150
1400000U,6037573700,6037573700,"Census Tract 5737, Los Angeles County, California",92
1400000U,6037573800,6037573800,"Census Tract 5738, Los Angeles County, California",71
1400000U,6037573902,6037573902,"Census Tract 5739.02, Los Angeles County, California",30
1400000U,6037574000,6037574000,"Census Tract 5740, Los Angeles County, California",67
1400000U,6037574100,6037574100,"Census Tract 5741, Los Angeles County, California",70
1400000U,6037574201,6037574201,"Census Tract 5742.01, Los Angeles County, California",60
1400000U,6037574202,6037574202,"Census Tract 5742.02, Los Angeles County, California",56
1400000U,6037574300,6037574300,"Census Tract 5743, Los Angeles County, California",98
1400000U,6037574400,6037574400,"Census Tract 5744, Los Angeles County, California",83
1400000U,6037574500,6037574500,"Census Tract 5745, Los Angeles County, California",137
1400000U,6037574601,6037574601,"Census Tract 5746.01, Los Angeles County, California",10
1400000U,6037574602,6037574602,"Census Tract 5746.02, Los Angeles County, California",30
1400000U,6037574700,6037574700,"Census Tract 5747, Los Angeles County, California",99
1400000U,6037574800,6037574800,"Census Tract 5748, Los Angeles County, California",45
1400000U,6037574901,6037574901,"Census Tract 5749.01, Los Angeles County, California",49
1400000U,6037574902,6037574902,"Census Tract 5749.02, Los Angeles County, California",100
1400000U,6037575001,6037575001,"Census Tract 5750.01, Los Angeles County, California",53
1400000U,6037575002,6037575002,"Census Tract 5750.02, Los Angeles County, California",74
1400000U,6037575101,6037575101,"Census Tract 5751.01, Los Angeles County, California",57
1400000U,6037575102,6037575102,"Census Tract 5751.02, Los Angeles County, California",44
1400000U,6037575103,6037575103,"Census Tract 5751.03, Los Angeles County, California",99
1400000U,6037575201,6037575201,"Census Tract 5752.01, Los Angeles County, California",50
1400000U,6037575202,6037575202,"Census Tract 5752.02, Los Angeles County, California",30
1400000U,6037575300,6037575300,"Census Tract 5753, Los Angeles County, California",22
1400000U,6037575401,6037575401,"Census Tract 5754.01, Los Angeles County, California",85
1400000U,6037575402,6037575402,"Census Tract 5754.02, Los Angeles County, California",28
1400000U,6037575500,6037575500,"Census Tract 5755, Los Angeles County, California",0
1400000U,6037575801,6037575801,"Census Tract 5758.01, Los Angeles County, California",33
1400000U,6037575802,6037575802,"Census Tract 5758.02, Los Angeles County, California",62
1400000U,6037575803,6037575803,"Census Tract 5758.03, Los Angeles County, California",64
1400000U,6037575901,6037575901,"Census Tract 5759.01, Los Angeles County, California",38
1400000U,6037575902,6037575902,"Census Tract 5759.02, Los Angeles County, California",133
1400000U,6037576001,6037576001,"Census Tract 5760.01, Los Angeles County, California",110
1400000U,6037576200,6037576200,"Census Tract 5762, Los Angeles County, California",100
1400000U,6037576301,6037576301,"Census Tract 5763.01, Los Angeles County, California",73
1400000U,6037576302,6037576302,"Census Tract 5763.02, Los Angeles County, California",57
1400000U,6037576401,6037576401,"Census Tract 5764.01, Los Angeles County, California",48
1400000U,6037576402,6037576402,"Census Tract 5764.02, Los Angeles County, California",49
1400000U,6037576403,6037576403,"Census Tract 5764.03, Los Angeles County, California",75
1400000U,6037576501,6037576501,"Census Tract 5765.01, Los Angeles County, California",97
1400000U,6037576502,6037576502,"Census Tract 5765.02, Los Angeles County, California",95
1400000U,6037576503,6037576503,"Census Tract 5765.03, Los Angeles County, California",56
1400000U,6037576601,6037576601,"Census Tract 5766.01, Los Angeles County, California",141
1400000U,6037576602,6037576602,"Census Tract 5766.02, Los Angeles County, California",175
1400000U,6037576700,6037576700,"Census Tract 5767, Los Angeles County, California",65
1400000U,6037576801,6037576801,"Census Tract 5768.01, Los Angeles County, California",124
1400000U,6037576802,6037576802,"Census Tract 5768.02, Los Angeles County, California",94
1400000U,6037576901,6037576901,"Census Tract 5769.01, Los Angeles County, California",72
1400000U,6037576903,6037576903,"Census Tract 5769.03, Los Angeles County, California",54
1400000U,6037576904,6037576904,"Census Tract 5769.04, Los Angeles County, California",42
1400000U,6037577000,6037577000,"Census Tract 5770, Los Angeles County, California",113
1400000U,6037577100,6037577100,"Census Tract 5771, Los Angeles County, California",133
1400000U,6037577200,6037577200,"Census Tract 5772, Los Angeles County, California",97
1400000U,6037577300,6037577300,"Census Tract 5773, Los Angeles County, California",113
1400000U,6037577400,6037577400,"Census Tract 5774, Los Angeles County, California",82
1400000U,6037577501,6037577501,"Census Tract 5775.01, Los Angeles County, California",83
1400000U,6037577504,6037577504,"Census Tract 5775.04, Los Angeles County, California",49
1400000U,6037577602,6037577602,"Census Tract 5776.02, Los Angeles County, California",77
1400000U,6037577603,6037577603,"Census Tract 5776.03, Los Angeles County, California",106
1400000U,6037577604,6037577604,"Census Tract 5776.04, Los Angeles County, California",34
1400000U,6037599000,6037599000,"Census Tract 5990, Los Angeles County, California",70
1400000U,6037599100,6037599100,"Census Tract 5991, Los Angeles County, California",16
1400000U,6037600100,6037600100,"Census Tract 6001, Los Angeles County, California",56
1400000U,6037600201,6037600201,"Census Tract 6002.01, Los Angeles County, California",69
1400000U,6037600202,6037600202,"Census Tract 6002.02, Los Angeles County, California",71
1400000U,6037600302,6037600302,"Census Tract 6003.02, Los Angeles County, California",84
1400000U,6037600303,6037600303,"Census Tract 6003.03, Los Angeles County, California",47
1400000U,6037600304,6037600304,"Census Tract 6003.04, Los Angeles County, California",39
1400000U,6037600400,6037600400,"Census Tract 6004, Los Angeles County, California",93
1400000U,6037600501,6037600501,"Census Tract 6005.01, Los Angeles County, California",47
1400000U,6037600502,6037600502,"Census Tract 6005.02, Los Angeles County, California",62
1400000U,6037600601,6037600601,"Census Tract 6006.01, Los Angeles County, California",78
1400000U,6037600602,6037600602,"Census Tract 6006.02, Los Angeles County, California",21
1400000U,6037600702,6037600702,"Census Tract 6007.02, Los Angeles County, California",92
1400000U,6037600703,6037600703,"Census Tract 6007.03, Los Angeles County, California",31
1400000U,6037600704,6037600704,"Census Tract 6007.04, Los Angeles County, California",86
1400000U,6037600801,6037600801,"Census Tract 6008.01, Los Angeles County, California",92
1400000U,6037600802,6037600802,"Census Tract 6008.02, Los Angeles County, California",63
1400000U,6037600902,6037600902,"Census Tract 6009.02, Los Angeles County, California",103
1400000U,6037600911,6037600911,"Census Tract 6009.11, Los Angeles County, California",68
1400000U,6037600912,6037600912,"Census Tract 6009.12, Los Angeles County, California",23
1400000U,6037601001,6037601001,"Census Tract 6010.01, Los Angeles County, California",81
1400000U,6037601002,6037601002,"Census Tract 6010.02, Los Angeles County, California",71
1400000U,6037601100,6037601100,"Census Tract 6011, Los Angeles County, California",96
1400000U,6037601202,6037601202,"Census Tract 6012.02, Los Angeles County, California",22
1400000U,6037601211,6037601211,"Census Tract 6012.11, Los Angeles County, California",71
1400000U,6037601212,6037601212,"Census Tract 6012.12, Los Angeles County, California",124
1400000U,6037601301,6037601301,"Census Tract 6013.01, Los Angeles County, California",24
1400000U,6037601302,6037601302,"Census Tract 6013.02, Los Angeles County, California",131
1400000U,6037601303,6037601303,"Census Tract 6013.03, Los Angeles County, California",81
1400000U,6037601401,6037601401,"Census Tract 6014.01, Los Angeles County, California",567
1400000U,6037601402,6037601402,"Census Tract 6014.02, Los Angeles County, California",54
1400000U,6037601501,6037601501,"Census Tract 6015.01, Los Angeles County, California",31
1400000U,6037601502,6037601502,"Census Tract 6015.02, Los Angeles County, California",35
1400000U,6037601600,6037601600,"Census Tract 6016, Los Angeles County, California",45
1400000U,6037601700,6037601700,"Census Tract 6017, Los Angeles County, California",50
1400000U,6037601801,6037601801,"Census Tract 6018.01, Los Angeles County, California",49
1400000U,6037601802,6037601802,"Census Tract 6018.02, Los Angeles County, California",42
1400000U,6037601900,6037601900,"Census Tract 6019, Los Angeles County, California",0
1400000U,6037602002,6037602002,"Census Tract 6020.02, Los Angeles County, California",34
1400000U,6037602003,6037602003,"Census Tract 6020.03, Los Angeles County, California",51
1400000U,6037602004,6037602004,"Census Tract 6020.04, Los Angeles County, California",43
1400000U,6037602103,6037602103,"Census Tract 6021.03, Los Angeles County, California",120
1400000U,6037602104,6037602104,"Census Tract 6021.04, Los Angeles County, California",73
1400000U,6037602105,6037602105,"Census Tract 6021.05, Los Angeles County, California",54
1400000U,6037602106,6037602106,"Census Tract 6021.06, Los Angeles County, California",62
1400000U,6037602200,6037602200,"Census Tract 6022, Los Angeles County, California",118
1400000U,6037602301,6037602301,"Census Tract 6023.01, Los Angeles County, California",76
1400000U,6037602302,6037602302,"Census Tract 6023.02, Los Angeles County, California",78
1400000U,6037602402,6037602402,"Census Tract 6024.02, Los Angeles County, California",84
1400000U,6037602403,6037602403,"Census Tract 6024.03, Los Angeles County, California",60
1400000U,6037602404,6037602404,"Census Tract 6024.04, Los Angeles County, California",47
1400000U,6037602504,6037602504,"Census Tract 6025.04, Los Angeles County, California",58
1400000U,6037602505,6037602505,"Census Tract 6025.05, Los Angeles County, California",57
1400000U,6037602506,6037602506,"Census Tract 6025.06, Los Angeles County, California",75
1400000U,6037602507,6037602507,"Census Tract 6025.07, Los Angeles County, California",77
1400000U,6037602508,6037602508,"Census Tract 6025.08, Los Angeles County, California",65
1400000U,6037602509,6037602509,"Census Tract 6025.09, Los Angeles County, California",42
1400000U,6037602600,6037602600,"Census Tract 6026, Los Angeles County, California",142
1400000U,6037602700,6037602700,"Census Tract 6027, Los Angeles County, California",78
1400000U,6037602801,6037602801,"Census Tract 6028.01, Los Angeles County, California",43
1400000U,6037602802,6037602802,"Census Tract 6028.02, Los Angeles County, California",46
1400000U,6037602900,6037602900,"Census Tract 6029, Los Angeles County, California",52
1400000U,6037603001,6037603001,"Census Tract 6030.01, Los Angeles County, California",83
1400000U,6037603004,6037603004,"Census Tract 6030.04, Los Angeles County, California",38
1400000U,6037603005,6037603005,"Census Tract 6030.05, Los Angeles County, California",68
1400000U,6037603006,6037603006,"Census Tract 6030.06, Los Angeles County, California",29
1400000U,6037603101,6037603101,"Census Tract 6031.01, Los Angeles County, California",81
1400000U,6037603102,6037603102,"Census Tract 6031.02, Los Angeles County, California",77
1400000U,6037603200,6037603200,"Census Tract 6032, Los Angeles County, California",62
1400000U,6037603301,6037603301,"Census Tract 6033.01, Los Angeles County, California",82
1400000U,6037603302,6037603302,"Census Tract 6033.02, Los Angeles County, California",89
1400000U,6037603400,6037603400,"Census Tract 6034, Los Angeles County, California",66
1400000U,6037603500,6037603500,"Census Tract 6035, Los Angeles County, California",49
1400000U,6037603600,6037603600,"Census Tract 6036, Los Angeles County, California",78
1400000U,6037603702,6037603702,"Census Tract 6037.02, Los Angeles County, California",77
1400000U,6037603703,6037603703,"Census Tract 6037.03, Los Angeles County, California",41
1400000U,6037603704,6037603704,"Census Tract 6037.04, Los Angeles County, California",81
1400000U,6037603801,6037603801,"Census Tract 6038.01, Los Angeles County, California",81
1400000U,6037603802,6037603802,"Census Tract 6038.02, Los Angeles County, California",107
1400000U,6037603900,6037603900,"Census Tract 6039, Los Angeles County, California",154
1400000U,6037604001,6037604001,"Census Tract 6040.01, Los Angeles County, California",39
1400000U,6037604002,6037604002,"Census Tract 6040.02, Los Angeles County, California",47
1400000U,6037604100,6037604100,"Census Tract 6041, Los Angeles County, California",162
1400000U,6037609900,6037609900,"Census Tract 6099, Los Angeles County, California",39
1400000U,6037620001,6037620001,"Census Tract 6200.01, Los Angeles County, California",65
1400000U,6037620002,6037620002,"Census Tract 6200.02, Los Angeles County, California",78
1400000U,6037620101,6037620101,"Census Tract 6201.01, Los Angeles County, California",84
1400000U,6037620102,6037620102,"Census Tract 6201.02, Los Angeles County, California",81
1400000U,6037620201,6037620201,"Census Tract 6202.01, Los Angeles County, California",38
1400000U,6037620301,6037620301,"Census Tract 6203.01, Los Angeles County, California",76
1400000U,6037620303,6037620303,"Census Tract 6203.03, Los Angeles County, California",64
1400000U,6037620305,6037620305,"Census Tract 6203.05, Los Angeles County, California",135
1400000U,6037620400,6037620400,"Census Tract 6204, Los Angeles County, California",96
1400000U,6037620501,6037620501,"Census Tract 6205.01, Los Angeles County, California",84
1400000U,6037620521,6037620521,"Census Tract 6205.21, Los Angeles County, California",83
1400000U,6037620522,6037620522,"Census Tract 6205.22, Los Angeles County, California",99
1400000U,6037620601,6037620601,"Census Tract 6206.01, Los Angeles County, California",95
1400000U,6037620602,6037620602,"Census Tract 6206.02, Los Angeles County, California",111
1400000U,6037620701,6037620701,"Census Tract 6207.01, Los Angeles County, California",200
1400000U,6037620702,6037620702,"Census Tract 6207.02, Los Angeles County, California",92
1400000U,6037620800,6037620800,"Census Tract 6208, Los Angeles County, California",142
1400000U,6037620901,6037620901,"Census Tract 6209.01, Los Angeles County, California",42
1400000U,6037620904,6037620904,"Census Tract 6209.04, Los Angeles County, California",41
1400000U,6037621001,6037621001,"Census Tract 6210.01, Los Angeles County, California",77
1400000U,6037621002,6037621002,"Census Tract 6210.02, Los Angeles County, California",21
1400000U,6037621004,6037621004,"Census Tract 6210.04, Los Angeles County, California",67
1400000U,6037621102,6037621102,"Census Tract 6211.02, Los Angeles County, California",53
1400000U,6037621104,6037621104,"Census Tract 6211.04, Los Angeles County, California",140
1400000U,6037621201,6037621201,"Census Tract 6212.01, Los Angeles County, California",91
1400000U,6037621204,6037621204,"Census Tract 6212.04, Los Angeles County, California",74
1400000U,6037621301,6037621301,"Census Tract 6213.01, Los Angeles County, California",108
1400000U,6037621324,6037621324,"Census Tract 6213.24, Los Angeles County, California",93
1400000U,6037621326,6037621326,"Census Tract 6213.26, Los Angeles County, California",53
1400000U,6037621400,6037621400,"Census Tract 6214, Los Angeles County, California",80
1400000U,6037650001,6037650001,"Census Tract 6500.01, Los Angeles County, California",92
1400000U,6037650003,6037650003,"Census Tract 6500.03, Los Angeles County, California",70
1400000U,6037650004,6037650004,"Census Tract 6500.04, Los Angeles County, California",55
1400000U,6037650101,6037650101,"Census Tract 6501.01, Los Angeles County, California",122
1400000U,6037650102,6037650102,"Census Tract 6501.02, Los Angeles County, California",39
1400000U,6037650200,6037650200,"Census Tract 6502, Los Angeles County, California",87
1400000U,6037650300,6037650300,"Census Tract 6503, Los Angeles County, California",146
1400000U,6037650401,6037650401,"Census Tract 6504.01, Los Angeles County, California",58
1400000U,6037650501,6037650501,"Census Tract 6505.01, Los Angeles County, California",58
1400000U,6037650502,6037650502,"Census Tract 6505.02, Los Angeles County, California",82
1400000U,6037650602,6037650602,"Census Tract 6506.02, Los Angeles County, California",130
1400000U,6037650603,6037650603,"Census Tract 6506.03, Los Angeles County, California",70
1400000U,6037650604,6037650604,"Census Tract 6506.04, Los Angeles County, California",100
1400000U,6037650605,6037650605,"Census Tract 6506.05, Los Angeles County, California",83
1400000U,6037650701,6037650701,"Census Tract 6507.01, Los Angeles County, California",38
1400000U,6037650702,6037650702,"Census Tract 6507.02, Los Angeles County, California",77
1400000U,6037650800,6037650800,"Census Tract 6508, Los Angeles County, California",77
1400000U,6037650901,6037650901,"Census Tract 6509.01, Los Angeles County, California",98
1400000U,6037650902,6037650902,"Census Tract 6509.02, Los Angeles County, California",145
1400000U,6037651001,6037651001,"Census Tract 6510.01, Los Angeles County, California",91
1400000U,6037651002,6037651002,"Census Tract 6510.02, Los Angeles County, California",125
1400000U,6037651101,6037651101,"Census Tract 6511.01, Los Angeles County, California",94
1400000U,6037651102,6037651102,"Census Tract 6511.02, Los Angeles County, California",75
1400000U,6037651201,6037651201,"Census Tract 6512.01, Los Angeles County, California",83
1400000U,6037651221,6037651221,"Census Tract 6512.21, Los Angeles County, California",62
1400000U,6037651222,6037651222,"Census Tract 6512.22, Los Angeles County, California",110
1400000U,6037651302,6037651302,"Census Tract 6513.02, Los Angeles County, California",105
1400000U,6037651304,6037651304,"Census Tract 6513.04, Los Angeles County, California",151
1400000U,6037651401,6037651401,"Census Tract 6514.01, Los Angeles County, California",40
1400000U,6037651402,6037651402,"Census Tract 6514.02, Los Angeles County, California",70
1400000U,6037670001,6037670001,"Census Tract 6700.01, Los Angeles County, California",80
1400000U,6037670002,6037670002,"Census Tract 6700.02, Los Angeles County, California",102
1400000U,6037670003,6037670003,"Census Tract 6700.03, Los Angeles County, California",128
1400000U,6037670100,6037670100,"Census Tract 6701, Los Angeles County, California",100
1400000U,6037670201,6037670201,"Census Tract 6702.01, Los Angeles County, California",68
1400000U,6037670202,6037670202,"Census Tract 6702.02, Los Angeles County, California",31
1400000U,6037670324,6037670324,"Census Tract 6703.24, Los Angeles County, California",91
1400000U,6037670326,6037670326,"Census Tract 6703.26, Los Angeles County, California",77
1400000U,6037670328,6037670328,"Census Tract 6703.28, Los Angeles County, California",82
1400000U,6037670403,6037670403,"Census Tract 6704.03, Los Angeles County, California",44
1400000U,6037670405,6037670405,"Census Tract 6704.05, Los Angeles County, California",90
1400000U,6037670406,6037670406,"Census Tract 6704.06, Los Angeles County, California",26
1400000U,6037670407,6037670407,"Census Tract 6704.07, Los Angeles County, California",84
1400000U,6037670411,6037670411,"Census Tract 6704.11, Los Angeles County, California",119
1400000U,6037670413,6037670413,"Census Tract 6704.13, Los Angeles County, California",70
1400000U,6037670416,6037670416,"Census Tract 6704.16, Los Angeles County, California",75
1400000U,6037670500,6037670500,"Census Tract 6705, Los Angeles County, California",25
1400000U,6037670602,6037670602,"Census Tract 6706.02, Los Angeles County, California",171
1400000U,6037670701,6037670701,"Census Tract 6707.01, Los Angeles County, California",167
1400000U,6037670702,6037670702,"Census Tract 6707.02, Los Angeles County, California",136
1400000U,6037700101,6037700101,"Census Tract 7001.01, Los Angeles County, California",107
1400000U,6037700102,6037700102,"Census Tract 7001.02, Los Angeles County, California",67
1400000U,6037700200,6037700200,"Census Tract 7002, Los Angeles County, California",131
